air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,power_w,strain_min_nm,type_l,type_m,type_h,tool_wear_critical,machine_failure,twf,hdf,pwf,osf,rnf
0.2812499999999939,0.9130434782608502,-0.07329842931937172,0.01470588235294087,0.09090909090909091,0.8235294117647054,0.007973127226218318,0.16615159825823783,0,0,1,0,0,0,0,0,0,0
-0.3125000000000011,0.17391304347825012,-0.5968586387434555,1.5661764705882357,-0.39090909090909093,0.9411764705882355,1.8282047226768248,-0.016026068452881365,1,0,0,0,0,0,0,0,0,0
0.7187499999999883,0.04347826086955017,-0.7958115183246073,0.36764705882352955,0.5545454545454546,-1.176470588235295,0.07446742673249629,0.8298534809154109,1,0,0,0,1,0,1,0,0,0
-0.3125000000000011,0.17391304347825012,0.1518324607329843,-0.2573529411764707,-0.4090909090909091,0.9411764705882355,-0.27542186404081787,-0.40111556279679245,1,0,0,0,0,0,0,0,0,0
0.15625000000000056,-0.21739130434782503,1.1675392670157068,-0.7426470588235299,0.36363636363636365,-0.47058823529411825,-0.5844243807847287,0.09539105578393801,1,0,0,0,0,0,0,0,0,0
0.4999999999999911,0.4782608695652002,0.450261780104712,-0.16176470588235323,-0.2909090909090909,-0.1764705882352946,0.023554935156024442,-0.26815253755747404,1,0,0,0,0,0,0,0,0,0
-1.0312500000000073,-1.1304347826087,-0.8167539267015707,1.0808823529411766,-0.5818181818181818,0.5294117647058817,1.0023345206496772,-0.380891638497353,1,0,0,0,0,0,0,0,0,0
0.18749999999999,0.7391304347826001,-0.08900523560209424,0.5294117647058822,-0.8,0.7647058823529409,0.7483015416775544,-0.718969785874563,1,0,0,0,0,0,0,0,0,0
-0.15625000000000056,0.39130434782607515,-0.38219895287958117,-0.13235294117647095,0.15454545454545454,0.9411764705882355,-0.3691877655989991,0.1740602659028579,1,0,0,0,0,0,0,0,0,0
-0.9375000000000033,-0.782608695652175,-0.5235602094240838,1.0294117647058827,0.6545454545454545,0.8235294117647054,1.1525965095650021,1.3185442021464726,1,0,0,0,0,0,0,0,0,0
0.18749999999999,0.21739130434782503,0.08900523560209424,0.4264705882352941,0.35454545454545455,0.058823529411764525,0.7108735714383947,0.6268256904139293,1,0,0,0,0,0,0,0,0,0
-0.37500000000001554,-0.8260869565217499,-0.6858638743455497,1.727941176470589,-0.7,-0.29411764705882365,1.9703938772984195,-0.48488713913804793,0,1,0,0,1,0,0,1,0,0
-0.4375000000000122,-0.13043478260869995,-0.7801047120418848,0.9705882352941178,0.9545454545454546,0.7647058823529409,0.8837106157083323,1.6932666160295473,1,0,0,1,1,0,0,0,1,0
-0.1250000000000111,-0.43478260869565005,-0.8167539267015707,1.1176470588235297,0.2909090909090909,-0.23529411764705913,1.0508334135574102,0.8553421194533509,1,0,0,0,0,0,0,0,0,0
0.18749999999999,-0.2608695652173999,0.02617801047120419,-0.014705882352941391,-0.43636363636363634,-0.5882352941176473,0.019669797697797888,-0.38142506769332457,1,0,0,0,0,0,0,0,0,0
0.9062499999999961,1.17391304347825,0.7591623036649214,-0.5882352941176473,-0.02727272727272727,0.0,-0.5037166668958781,-0.15314056439128185,0,1,0,0,0,0,0,0,0,0
0.09374999999998612,0.6956521739130253,1.7225130890052356,-1.1691176470588243,0.6545454545454545,0.882352941176471,-1.1205733500199415,0.07725446312090876,0,1,0,0,0,0,0,0,0,0
0.593749999999995,0.43478260869565005,-0.5078534031413613,0.6397058823529411,0.4727272727272727,-0.41176470588235375,0.6276903717354528,0.8721567354133206,0,1,0,0,0,0,0,0,0,0
-0.5625000000000056,-0.8695652173913001,-0.9267015706806283,1.345588235294118,-0.15454545454545454,0.0,1.2632094673579688,0.29160022960648,1,0,0,0,0,0,0,0,0,0
-0.37500000000001554,0.08695652173912506,-0.24607329842931938,0.29411764705882365,0.1,0.9411764705882355,0.310615020697812,0.27949370611530194,1,0,0,0,0,0,0,0,0,0
-0.6562500000000094,-0.6956521739130499,1.0418848167539267,-0.9852941176470594,0.8727272727272727,0.4117647058823527,-1.0407183034670555,0.32965924311035616,1,0,0,1,0,0,0,0,0,0
0.7812500000000028,0.5652173913043252,1.2303664921465969,-1.0514705882352946,0.19090909090909092,-0.5882352941176473,-1.084135574106418,-0.16148989093692193,1,0,0,0,0,0,0,0,0,0
-0.9375000000000033,-0.8260869565217499,-0.8167539267015707,0.7867647058823529,-0.5272727272727272,0.7647058823529409,0.614350253737296,-0.35009190057343637,1,0,0,0,0,0,0,0,0,0
1.1562500000000007,1.1304347826086751,0.8429319371727748,-0.7941176470588239,0.6454545454545455,-0.5294117647058828,-0.8022396270268038,0.28218404466889696,1,0,0,0,0,0,0,0,0,0
-0.46875000000000167,-0.13043478260869995,0.7015706806282722,-0.4044117647058825,0.9090909090909091,0.8235294117647054,-0.23444569746812788,0.7336970701981225,1,0,0,1,0,0,0,0,0,0
0.46875000000000167,0.43478260869565005,2.115183246073298,-1.36764705882353,-0.045454545454545456,-0.1764705882352946,-1.3606473395403844,-0.4187883039850639,1,0,0,0,0,0,0,0,0,0
0.6874999999999989,0.4782608695652002,0.010471204188481676,-0.25,-0.2636363636363636,-0.5294117647058828,-0.33574120171083577,-0.2634908302361583,0,1,0,0,0,0,0,0,0,0
-0.5937500000000128,-0.4782608695652249,-0.4869109947643979,0.5514705882352944,-0.2818181818181818,0.5882352941176473,0.51990359358024,-0.08838689851509544,0,1,0,0,0,0,0,0,0,0
-1.0312500000000073,-0.9565217391304498,1.0785340314136125,-0.8602941176470594,0.1,0.7647058823529409,-0.8180483544895683,-0.15017191495283208,1,0,0,0,0,0,0,0,0,0
-0.9062500000000139,-0.782608695652175,1.4293193717277486,-0.8897058823529417,-0.5818181818181818,0.7647058823529409,-0.7321902548375118,-0.6481628582527874,0,1,0,0,0,0,0,0,0,0
0.031249999999989453,0.04347826086955017,0.5078534031413613,-0.632352941176471,-0.7636363636363637,0.11764705882352905,-0.6837945071720324,-0.7593712493259657,1,0,0,0,0,0,0,0,0,0
0.2812499999999939,0.2608695652173752,-0.5863874345549738,0.3602941176470589,0.14545454545454545,-0.058823529411765565,0.19434970362933737,0.3563075103351907,1,0,0,0,0,0,0,0,0,0
-0.4375000000000122,-0.34782608695652495,-0.5287958115183246,0.38235294117647045,0.7545454545454545,0.4705882352941172,0.2602801424779615,1.0687833755631446,0,0,1,0,0,0,0,0,0,0
-0.6250000000000022,-0.9565217391304498,-0.03664921465968586,-0.007352941176470696,-0.9727272727272728,0.0,-0.004032978972123128,-0.9274014460569724,0,1,0,0,0,0,0,0,0,0
0.43749999999999445,0.08695652173912506,-0.4607329842931937,0.11029411764705888,-0.7181818181818181,-0.5882352941176473,-0.07431614704385722,-0.6572543471580399,1,0,0,0,0,0,0,0,0,0
0.3125000000000011,0.43478260869565005,1.0890052356020943,-0.808823529411765,0.5727272727272728,0.11764705882352905,-0.7277137513236971,0.21993517675640262,1,0,0,0,0,0,0,0,0,0
-1.0312500000000073,-1.0,0.8429319371727748,-0.5367647058823535,0.3181818181818182,0.7058823529411763,-0.38285794837236775,0.15281586835895158,0,1,0,0,0,0,0,0,0,0
-0.5937500000000128,-0.7391304347826249,-0.13612565445026178,0.7205882352941178,-0.3181818181818182,0.2352941176470581,0.9941791701621442,-0.09413865680209188,1,0,0,0,0,0,0,0,0,0
-0.8437500000000172,-0.4782608695652249,0.08900523560209424,-0.22794117647058842,0.36363636363636365,1.0588235294117645,-0.26326447815383797,0.3340426395468171,0,1,0,0,0,0,0,0,0,0
-0.37500000000001554,-0.5217391304347998,-0.08376963350785341,-0.04411764705882365,-0.7,0.11764705882352905,-0.08349607360444498,-0.6525694472629863,0,1,0,0,0,0,0,0,0,0
-0.25000000000000444,-0.43478260869565005,0.2513089005235602,-0.07352941176470591,0.36363636363636365,0.0,0.05387276002915589,0.40563811467568084,1,0,0,0,0,0,0,0,0,0
-0.5625000000000056,-0.8260869565217499,0.837696335078534,-0.8602941176470594,-0.36363636363636365,0.058823529411764525,-0.9121236917745107,-0.4860931529724181,1,0,0,0,0,0,0,0,0,0
0.2812499999999939,0.39130434782607515,-0.418848167539267,-0.11029411764705888,0.8363636363636363,0.11764705882352905,-0.3577523964077952,0.8541129130452428,0,1,0,0,0,0,0,0,0,0
0.43749999999999445,0.43478260869565005,-0.3612565445026178,0.6985294117647062,0.2,-0.11764705882353009,0.8086896428424077,0.5565521919881253,1,0,0,0,0,0,0,0,0,0
0.12499999999999334,0.652173913043475,-0.14136125654450263,-0.07352941176470591,0.8363636363636363,0.7647058823529409,-0.1572999326117751,0.8771895239144425,0,1,0,0,0,0,0,0,0,0
0.15625000000000056,-0.04347826086957489,-0.4083769633507853,0.6911764705882355,0.6090909090909091,-0.23529411764705913,0.7662831955771319,1.070174929987418,1,0,0,0,0,0,0,0,0,0
0.3749999999999978,0.3043478260869501,-0.2513089005235602,0.08088235294117661,-0.4636363636363636,-0.1764705882352946,0.0035997689546571256,-0.39230238477639456,0,1,0,0,0,0,0,0,0,0
-0.9062500000000139,-0.7391304347826249,1.8848167539267016,-1.0367647058823535,0.02727272727272727,0.8235294117647054,-0.8250759836617935,-0.26409383715334345,0,1,0,0,0,0,0,0,0,0
-0.406250000000005,-0.56521739130435,0.10471204188481675,0.3161764705882352,-0.4727272727272727,0.11764705882352905,0.5562863586978941,-0.36103879537772,1,0,0,0,0,0,0,0,0,0
0.09374999999998612,-0.04347826086957489,1.3926701570680629,-1.0294117647058827,-0.6272727272727273,-0.11764705882353009,-0.9883273967516123,-0.6973774997245881,1,0,0,0,0,0,0,0,0,0
0.46875000000000167,0.43478260869565005,-0.4973821989528796,0.3161764705882352,-0.00909090909090909,-0.1764705882352946,0.18860795181054268,0.1641338443430413,1,0,0,0,0,0,0,0,0,0
-0.4375000000000122,-0.21739130434782503,-0.41361256544502617,0.7573529411764707,-0.6818181818181818,0.6470588235294118,0.8550018566143601,-0.5533516168122966,0,1,0,0,0,0,0,0,0,0
0.43749999999999445,0.2608695652173752,-0.35602094240837695,-0.11764705882352956,1.0636363636363637,-0.3529411764705892,-0.33473725468623217,1.0727261130985857,1,0,0,1,0,0,0,0,0,0
-0.6562500000000094,-0.8695652173913001,0.25654450261780104,-0.2573529411764707,0.7545454545454545,0.17647058823529357,-0.22270776889964652,0.6854101316758374,0,1,0,0,0,0,0,0,0,0
0.6562499999999917,0.652173913043475,0.46596858638743455,-0.17647058823529407,-0.2545454545454545,-0.23529411764705913,0.008812041863215379,-0.23665702242142056,0,1,0,0,0,0,0,0,0,0
0.15625000000000056,0.13043478260867525,-0.04712041884816754,0.5294117647058822,0.1,0.0,0.7755525146810057,0.36706886454957116,1,0,0,0,0,0,0,0,0,0
-0.81250000000001,-0.3043478260869748,-0.36649214659685864,0.6029411764705882,0.2909090909090909,1.235294117647059,0.6709701153851445,0.6296783769836898,0,1,0,0,0,0,0,0,0,0
-0.8750000000000067,-0.6086956521739249,-0.06282722513089005,0.007352941176470696,0.045454545454545456,0.9411764705882355,0.0030359082970032613,0.11682099391774749,1,0,0,0,0,0,0,0,0,0
0.0,0.6086956521739002,3.743455497382199,-1.6985294117647067,0.14545454545454545,0.9411764705882355,-1.597881396724107,-0.44244472919771083,1,0,0,0,0,0,0,0,0,0
0.593749999999995,0.34782608695650025,0.9214659685863874,-0.8161764705882357,1.0454545454545454,-0.5294117647058828,-0.806860533879774,0.5657364511883295,0,0,1,1,0,0,0,0,0,0
-0.28125000000001166,-0.7391304347826249,-0.5759162303664922,0.6102941176470589,-0.6545454545454545,-0.3529411764705892,0.5418804065297813,-0.5345192469371306,1,0,0,0,0,0,0,0,0,0
0.6250000000000022,0.2608695652173752,-0.7277486910994765,0.5661764705882352,0.9636363636363636,-0.7058823529411774,0.3818746303962154,1.433927256492471,0,1,0,1,1,0,1,0,0,0
-0.031250000000007216,-0.39130434782609985,0.6910994764397905,-0.5661764705882357,-0.9363636363636364,-0.3529411764705892,-0.49844938319145127,-0.8973438704926682,0,1,0,0,0,0,0,0,0,0
0.40624999999998723,0.3043478260869501,-0.3769633507853403,0.3088235294117645,-0.7818181818181819,-0.23529411764705913,0.25183598531211726,-0.7116409325733899,1,0,0,0,0,0,0,0,0,0
0.21874999999999722,0.08695652173912506,0.17801047120418848,-0.5000000000000006,-0.5,-0.1764705882352946,-0.6274772049014621,-0.5257988392116844,1,0,0,0,0,0,0,0,0,0
-0.1250000000000111,-0.39130434782609985,0.3612565445026178,-0.5367647058823535,0.3181818181818182,-0.1764705882352946,-0.6001505920536901,0.15281586835895158,0,0,1,0,0,0,0,0,0,0
-1.0312500000000073,-0.9565217391304498,1.780104712041885,-1.0955882352941182,0.08181818181818182,0.7647058823529409,-0.9686954189759737,-0.24943613055099756,0,1,0,0,0,0,0,0,0,0
-0.6562500000000094,-1.043478260869575,0.23036649214659685,-0.24264705882352983,0.7181818181818181,-0.058823529411765565,-0.21361035853286234,0.6600838411540625,0,0,1,0,0,0,0,0,0,0
0.2812499999999939,0.34782608695650025,0.9214659685863874,-0.757352941176471,-0.39090909090909093,0.058823529411764525,-0.7101378020436512,-0.4850726797279511,1,0,0,0,0,0,0,0,0,0
-1.3750000000000155,-1.7391304347826002,-0.837696335078534,1.0514705882352944,0.10909090909090909,0.35294117647058815,0.9478669563901913,0.5739930074390182,1,0,0,0,0,0,0,0,0,0
-0.25000000000000444,0.2608695652173752,-0.675392670157068,0.6470588235294118,1.0454545454545454,0.9411764705882355,0.5251296191877657,1.5903379737807952,0,1,0,1,0,0,0,0,0,0
0.21874999999999722,-0.17391304347827483,-0.680628272251309,0.3897058823529411,0.6545454545454545,-0.5294117647058828,0.17557039318966333,0.9573662513263254,1,0,0,0,0,0,0,0,0,0
-0.46875000000000167,-0.17391304347827483,0.6492146596858639,-0.4926470588235298,-0.07272727272727272,0.7647058823529409,-0.3999525531885633,-0.1605158028399306,1,0,0,0,0,0,0,0,0,0
0.09374999999998612,0.6086956521739002,-0.05759162303664921,0.3308823529411766,0.38181818181818183,0.7647058823529409,0.4786592493776905,0.6138378491207115,1,0,0,0,0,0,0,0,0,0
0.09374999999998612,0.17391304347825012,4.821989528795812,-1.8823529411764715,-0.8636363636363636,0.17647058823529357,-1.7820781703409292,-0.8870463677530454,1,0,0,0,0,0,0,0,0,0
0.3749999999999978,0.17391304347825012,-0.7225130890052356,0.558823529411765,-0.33636363636363636,-0.3529411764705892,0.37549337807544697,-0.15300140894885453,1,0,0,0,0,0,0,0,0,0
-0.031250000000007216,-0.21739130434782503,1.0,-0.8382352941176475,-0.11818181818181818,-0.11764705882353009,-0.8121346939336845,-0.30171219175619957,1,0,0,0,0,0,0,0,0,0
0.40624999999998723,0.08695652173912506,3.6649214659685865,-1.727941176470589,0.5636363636363636,-0.5294117647058828,-1.679696202879815,-0.27675698241423086,1,0,0,0,0,0,0,0,0,0
0.7187499999999883,0.34782608695650025,-0.17801047120418848,-0.036764705882352956,-0.19090909090909092,-0.7647058823529419,-0.1241146700039882,-0.13755515483942038,1,0,0,0,0,0,0,0,0,0
-0.8750000000000067,-0.652173913043475,0.42408376963350786,-0.7867647058823535,0.3090909090909091,0.882352941176471,-0.9596186376576401,0.034023505673483306,0,1,0,0,0,0,0,0,0,0
1.2812499999999938,1.5217391304347752,-0.41361256544502617,0.2647058823529414,0.4,-0.23529411764705913,0.16797890335978424,0.6030069171851172,0,1,0,0,0,0,0,0,0,0
-0.37500000000001554,-0.04347826086957489,1.130890052356021,-0.9411764705882357,-0.44545454545454544,0.7647058823529409,-0.9337635635993565,-0.560170233491236,1,0,0,0,0,0,0,0,0,0
-0.8437500000000172,-0.39130434782609985,0.612565445026178,-0.5073529411764707,-0.7181818181818181,1.1764705882352946,-0.44011731052218994,-0.7118032805895551,1,0,0,0,0,0,0,0,0,0
0.6250000000000022,0.4782608695652002,-0.25654450261780104,0.4926470588235293,-0.9727272727272728,-0.41176470588235375,0.5869617537441724,-0.9274014460569724,1,0,0,0,0,0,0,0,0,0
0.5624999999999878,0.34782608695650025,-0.08900523560209424,0.01470588235294087,-0.9181818181818182,-0.47058823529411825,-0.0007323312200022755,-0.8713218027587565,1,0,0,0,0,0,0,0,0,0
-0.9062500000000139,-0.6956521739130499,0.24607329842931938,0.10294117647058817,0.16363636363636364,0.882352941176471,0.31892852722346776,0.275713316596026,1,0,0,0,0,0,0,0,0,0
-0.6562500000000094,-0.5217391304347998,-0.8586387434554974,0.8308823529411766,-0.35454545454545455,0.6470588235294118,0.6429421148900472,-0.11677460877027175,0,1,0,0,0,0,0,0,0,0
0.031249999999989453,0.652173913043475,2.5968586387434556,-1.4044117647058831,-0.8,0.9411764705882355,-1.2901853863820776,-0.8348630768427948,1,0,0,0,0,0,0,0,0,0
-1.0000000000000178,-0.913043478260875,0.225130890052356,-0.6617647058823533,-0.8727272727272727,0.7647058823529409,-0.8508141597788567,-0.8480596512996538,1,0,0,0,0,0,0,0,0,0
1.0624999999999967,1.17391304347825,-0.518324607329843,1.1544117647058825,-0.20909090909090908,-0.29411764705882365,1.3283628787149475,0.15968087018536664,0,0,1,0,0,0,0,0,0,0
-0.9062500000000139,-0.6956521739130499,-0.04712041884816754,-0.036764705882352956,0.6727272727272727,0.882352941176471,-0.052827554907650495,0.7349494691799686,1,0,0,0,0,0,0,0,0,0
0.6250000000000022,0.6086956521739002,2.5340314136125652,-1.4705882352941182,-0.7818181818181819,-0.23529411764705913,-1.4371054694483791,-0.8295055923093425,1,0,0,0,0,0,0,0,0,0
0.15625000000000056,0.3043478260869501,-0.6544502617801047,0.8161764705882357,0.10909090909090909,0.2352941176470581,0.7674452986398577,0.4856756866451363,1,0,0,0,0,0,0,0,0,0
0.7812500000000028,0.9999999999999752,-0.5497382198952879,0.11029411764705888,-0.6090909090909091,0.0,-0.1252355149698128,-0.5414770190584974,1,0,0,0,0,0,0,0,0,0
-0.4375000000000122,-0.17391304347827483,1.0157068062827226,-0.757352941176471,-0.3,0.7058823529411763,-0.6715133469943477,-0.4159588099890415,0,0,1,0,0,0,0,0,0,0
-1.0625000000000144,-0.913043478260875,-0.27225130890052357,0.7794117647058828,0.8181818181818182,0.882352941176471,0.9843391140511322,1.3890496263096554,1,0,0,0,0,0,0,0,0,0
0.12499999999999334,0.7826086956521503,-0.6963350785340314,0.3455882352941175,-0.7909090909090909,0.9411764705882355,0.10657310247135976,-0.7195959853654859,0,1,0,0,0,0,0,0,0,0
0.3749999999999978,0.43478260869565005,0.29842931937172773,-0.3529411764705887,-0.4727272727272727,0.0,-0.3476579153658905,-0.4771176269358551,1,0,0,0,0,0,0,0,0,0
0.24999999999998668,0.39130434782607515,0.33507853403141363,-0.4264705882352946,0.20909090909090908,0.17647058823529357,-0.4427028179280185,0.10675541691550369,0,1,0,0,0,0,0,0,0,0
1.1249999999999933,1.1304347826086751,-0.5654450261780105,1.0147058823529413,0.14545454545454545,-0.47058823529411825,1.1013402005143509,0.6101966150438629,1,0,0,0,0,0,0,0,0,0
0.2812499999999939,0.34782608695650025,-0.041884816753926704,-0.20588235294117688,-0.7818181818181819,0.058823529411764525,-0.29757746207693264,-0.7457340159680869,0,0,1,0,0,0,0,0,0,0
1.093750000000004,1.1304347826086751,3.513089005235602,-1.6544117647058831,-0.6363636363636364,-0.41176470588235375,-1.5578129082832504,-0.7763714058758385,0,1,0,0,0,0,0,0,0,0
-0.81250000000001,-0.43478260869565005,0.193717277486911,-0.11764705882352956,0.6272727272727273,1.0588235294117645,-0.04364075199757962,0.6441273504223948,0,1,0,0,0,0,0,0,0,0
-0.7812500000000028,-0.7391304347826249,0.34554973821989526,-0.13235294117647095,-0.12727272727272726,0.5882352941176473,0.014161841761445857,-0.10130516208709964,0,1,0,0,0,0,0,0,0,0
0.6874999999999989,0.6956521739130253,3.492146596858639,-1.6102941176470598,-0.14545454545454545,-0.23529411764705913,-1.4691286289934398,-0.5432860398100527,1,0,0,0,0,0,0,0,0,0
-0.6562500000000094,-0.6956521739130499,1.0994764397905759,-1.0882352941176476,0.15454545454545454,0.4117647058823527,-1.1922592933863272,-0.19980402275191483,1,0,0,0,0,0,0,0,0,0
0.8124999999999922,0.9999999999999752,-0.13612565445026178,0.45588235294117635,1.309090909090909,-0.058823529411765565,0.6112902782171002,1.7678771257443364,1,0,0,1,1,0,0,0,1,0
-0.9375000000000033,-0.913043478260875,0.2931937172774869,-0.095588235294118,1.1090909090909091,0.6470588235294118,0.04271244481729524,1.1333051157019522,0,0,1,1,0,0,0,0,0,0
0.06249999999999667,-0.39130434782609985,0.7643979057591623,-0.5661764705882357,-0.5181818181818182,-0.5294117647058828,-0.4657798467949333,-0.5516817515031686,1,0,0,0,0,0,0,0,0,0
0.031249999999989453,-0.17391304347827483,-0.2879581151832461,-0.24264705882352983,-0.8454545454545455,-0.1764705882352946,-0.47594996768115716,-0.8079133061593677,1,0,0,0,0,0,0,0,0,0
-0.5625000000000056,-0.3043478260869748,-0.7696335078534031,0.3897058823529411,-0.1,0.7647058823529409,0.11999573666332024,0.08342368773518714,1,0,0,0,0,0,0,0,0,0
0.5312499999999983,0.2608695652173752,0.49214659685863876,-0.683823529411765,-0.3,-0.5294117647058828,-0.771103516565126,-0.39879630542300354,1,0,0,0,0,0,0,0,0,0
-0.3437500000000083,0.04347826086955017,0.06806282722513089,-0.3529411764705887,-0.045454545454545456,0.8235294117647054,-0.45950173971641906,-0.0923296360505366,1,0,0,0,0,0,0,0,0,0
0.6562499999999917,0.521739130434775,0.03664921465968586,-0.22058823529411775,-0.8818181818181818,-0.41176470588235375,-0.2790319475197006,-0.8413569974894037,0,1,0,0,0,0,0,0,0,0
-0.28125000000001166,-0.7391304347826249,-0.9057591623036649,0.8161764705882357,-0.4636363636363636,-0.3529411764705892,0.5904755683302847,-0.26242397184421545,0,1,0,0,0,0,0,0,0,0
0.031249999999989453,-0.2608695652173999,-0.015706806282722512,0.4117647058823532,-0.16363636363636364,-0.29411764705882365,0.6231657337752532,0.015910105584192025,0,1,0,0,0,0,0,0,0,0
0.46875000000000167,0.2608695652173752,0.9424083769633508,-0.7647058823529417,0.21818181818181817,-0.41176470588235375,-0.7136722456782141,-0.025047979636920258,1,0,0,0,0,0,0,0,0,0
-0.06250000000001443,0.13043478260867525,-0.4397905759162304,0.4117647058823532,0.6454545454545455,0.4117647058823527,0.3566109223935194,0.9592216572253565,1,0,0,0,0,0,0,0,0,0
-0.46875000000000167,-0.4782608695652249,-0.17801047120418848,0.4338235294117648,-0.9363636363636364,0.35294117647058815,0.5528825657035191,-0.8847271103792564,1,0,0,0,0,0,0,0,0,0
0.24999999999998668,0.39130434782607515,3.832460732984293,-1.7867647058823537,0.44545454545454544,0.17647058823529357,-1.7701958384332925,-0.3557508885654812,1,0,0,0,0,0,0,0,0,0
0.5624999999999878,0.3043478260869501,-0.5392670157068062,1.330882352941177,-0.2545454545454545,-0.5294117647058828,1.554244082901269,0.13894670926369385,1,0,0,0,0,0,0,0,0,0
-0.5937500000000128,-0.782608695652175,-0.2879581151832461,0.2352941176470586,0.8363636363636363,0.17647058823529357,0.20179679012006113,1.0710330552157201,0,1,0,0,0,0,0,0,0,0
-0.5937500000000128,-0.5217391304347998,-0.7120418848167539,0.3602941176470589,-0.2,0.5294117647058817,0.11658506731946147,-0.04028550058271337,1,0,0,0,0,0,0,0,0,0
